rating,comment,Movie_Title,Movie_URL
10,"Kết thúc có hậu nhen. Mình bị yếu tim, rất rất nhiều đoạn hù làm mình giật bắn ngừoi, thêm âm thanh dồn dập kịch tích làm mình rất sợ",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Tuyệt,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
9,Phim nhiều cảnh giật mình nhưng cũng không đến mức kinh dị nặng đô với người rất sợ phim ma như mình. Nhưng nếu xem cùng người yêu thì cũng được 🤣. Ncl nên xem thử,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,xúc sắc,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Nên di xem nhé hay 
Nên coi phần 1 trc khi ra rạp coi mới hiểu dc phim nhé",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim hay, nhiều đoạn giật mình, dẫn dắt câu chuyện cuốn, nhiều diễn viên đẹp và diễn rất hay.",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim hay, nhạc hay, nhân vật nhập tâm mà khỏi kể nx cái gì cx hay nên xemm 100 điểm",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Quá trời đã luôn :))) 
Với mình phim v là ok rồi. Phải nói là hay. 🥳",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,phim vừa hài vừa sợ nhưng mà đang xem nha xem về tối ngủ không được luôn vì bị ảo giác bạn nào mà thấy quý cụ sợ thì đi xem phim này nói chung là khá ổn ￼,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Hay,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Má ơi sợ muốn xỉu, xem cuốn. Nên xem, mà coi suất khuya sợ quá 🥹🥹",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
8,"phim mình thấy hay hơn tất cả phim ma Việt Nam(ykr)mình cảm giác phim khá ý nghĩa nhưng có nhưng đoạn bị hụt ý,nguồn gốc tee yod ở đâu? ả có oán giận gì mà lại làm vậy?Cả hai pháp sư đều chết nhanh vãi cả chưởng ra vậy sao làm pháp sư được?Rõ ràng là ông t2 rành đường mà không biết đó là rừng thiêng nước độc hay sao dám giết con rắn nv được nhỉ:(( vô lí cấn quá ạ.Còn nhiều thứ mình cũng hỏi chấm qtqđ nma hay nhenThu gọn",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Diễn viễn đẹp, phim khá hay, xem mà giật mình tim đập bình bịch bình bịch mún giớt ra ngoài lun á🥹. Phim đáng xem nhé mọi người, ra rạp xem ngay thui ạ",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Hay, hấp dẫn. Giật cả mình đấy. Nó hay hơn tui nghĩ. Anh diễn viên đẹp zai vãi , trang phục cũng đẹp luôn. Được cái con ma nó hơi 6🌚",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,"Phim ghê nha, đang xem, nhiều khúc hù muốn rớt tim ra ngoài luôn Á, có mấy phân cảnh khá kịch tính lúc mẹ bị con quỷ nhập r đi kiếm bé Yee để giết Á🥲 má ơi coi hồi hộp mà đúng sợ luônnn Á. Hong có ảnh nên lấy ảnh khác nhe mn",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Mé ơi t coi mà t sợ sợ mà run cầm cập lun nhất là cái khúc con bé với con quỷ mà con quỷ nó dắt đi bằng hình hài bà mẹ đó . Tr ơi t sợ lắm đoạn đó t cứ nói s lâu có ng ra cứu nó v mé con quỷ nó lấy hình mẹ nó kêu nó gọi tìm con bé r cái đoạn trong rừng nchung hay từ đầu tới cuối má sợ . Mé nchung quá hay rất xứng đáng k uổng tiền chút nào thích lắmThu gọn,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Hay đấy ạ,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Phim hay ước gì có phần 3,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Tuyệt vờiiiiii,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
9,"Film hay, nhiều phân đoạn hài vl luôn=]] diễn viên rất đẹp luôn. Nhiều cảnh quay lấy cảm hứng từ mấy film hollywood, độ kinh dị hơn p1 nhé. Kết vậy là trọn vẹn cho cả 2p rồi ạ❤️❤️",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
7,"Phim ok á mọi người, chỉ là cố đi xem ban ngày để ít ng cho yên tĩnh mà ngồi ngay 1 cặp xem thì ít mà bình luận thì nhiều. Mong các bạn trẻ đi xem phim có ya thức hơn xíu đừng ồn quá làm ảnh hưởng tới mọi người xung quanh.
Mình xem ở rạp của Nha Trang center nhaThu gọn",Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
10,Phim hay đáng xem,Tee Yod: Quỷ Ăn Tạng Phần 2,https://www.momo.vn/cinema/tee-yod-2-24044/review
